,title,avg_rating,count_rating,genres,w_score
352,The Guardians (2012),4.5,5,Action|Thriller,3.1384891661213654
353,1987 (2014),4.5,1,Comedy|Drama|Romance,3.134322338779732
354,"2013 Rock and Roll Hall of Fame Induction Ceremony, The (2013)",4.5,1,Documentary|Musical,3.134322338779732
355,Killing Kasztner (2008),4.5,1,Documentary,3.134322338779732
356,Ankur (The Seedling) (1974),4.5,3,Drama,3.1364089356647136
357,Seven Invisible Men (Septyni nematomi zmones) (2005),4.5,1,Drama,3.134322338779732
358,Kimjongilia (2009),4.5,1,Documentary,3.134322338779732
359,The Passerby (1982),4.5,1,Drama,3.134322338779732
360,2 Become 1 (Tin sun yut dui) (2006),4.5,1,Comedy|Drama|Romance,3.134322338779732
361,Lost in Siberia (Ausgerechnet Sibirien) (2012),4.5,1,Comedy|Drama,3.134322338779732
362,"Boogie (Boogie, el aceitoso) (2009)",4.5,1,Action|Animation|Crime,3.134322338779732
363,Love Steaks (2013),4.5,1,(no genres listed),3.134322338779732
364,The Magnificent Gladiator (1964),4.5,1,Action|Adventure|Drama,3.134322338779732
365,Watermark (2014),4.5,2,Documentary,3.1353664348510013
366,Kisses (Kuchizuke) (1957),4.5,1,Drama|Romance,3.134322338779732
367,The Shoe (1998),4.5,1,(no genres listed),3.134322338779732
368,Zero Motivation (Efes beyahasei enosh) (2014),4.5,11,Comedy|Drama,3.144691948963637
369,Close (2004),4.5,1,Drama,3.134322338779732
370,"Eye of the Storm, The (2011)",4.5,1,Drama,3.134322338779732
371,Yesterday Was a Lie (2008),4.5,1,Drama|Film-Noir|Mystery|Romance|Sci-Fi,3.134322338779732
372,"Days Between, The (In den Tag hinein) (2001)",4.5,2,Drama,3.1353664348510013
373,Living with the Fosters (2002),4.5,1,Comedy,3.134322338779732
374,Guter Junge (2008),4.5,1,Drama,3.134322338779732
375,Visitor to a Museum (Posetitel muzeya) (1989),4.5,1,Sci-Fi,3.134322338779732
376,Antique (Sayangkoldong yangkwajajeom aentikeu) (2008),4.5,1,Comedy|Drama,3.134322338779732
377,Brainstorm (1965),4.5,1,Drama|Film-Noir|Thriller,3.134322338779732
378,"Shawshank Redemption, The (1994)",4.446990499637029,63366,Crime|Drama,4.420461085118522
379,Welfare (1975),4.416666666666667,6,Documentary,3.139145805476456
380,Two Rabbits (2 Coelhos) (2012),4.4,5,Action,3.1381077778681234
381,Neighbours (1952),4.375,4,Animation|Comedy,3.1370681654848167
382,Johnny Express (2014),4.375,4,Animation|Comedy|Sci-Fi,3.1370681654848167
383,Next of Kin (1984),4.375,4,Comedy|Drama,3.1370681654848167
384,Heartlands (2002),4.375,4,Comedy|Drama,3.1370681654848167
385,"Godfather, The (1972)",4.364732196832306,41355,Crime|Drama,4.3270331051026725
386,"Usual Suspects, The (1995)",4.334372207803259,47006,Crime|Mystery|Thriller,4.301903446282188
387,Maiden's Cheek (To xylo vgike apo ton Paradeiso) (1959),4.333333333333333,3,Comedy|Romance,3.136026964694507
388,"Lizard, The (Marmoulak) (2004)",4.333333333333333,3,Adventure|Comedy|Crime,3.136026964694507
389,"Man Vanishes, A (Ningen Johatsu) (1967)",4.333333333333333,3,Documentary|Drama|Mystery,3.136026964694507
390,Love Life (2001),4.333333333333333,3,Comedy|Romance,3.136026964694507
391,The Phantom of the Opera (1990),4.333333333333333,3,Drama|Mystery|Romance|Thriller,3.136026964694507
392,Car Bonus (Autobonus) (2001),4.333333333333333,6,Documentary,3.13876470791548
393,Spine Tingler!  The William Castle Story (2007),4.333333333333333,3,Documentary,3.136026964694507
394,Man on High Heels (2014),4.333333333333333,3,Action|Comedy,3.136026964694507
395,Konopielka (1982),4.333333333333333,3,Comedy,3.136026964694507
396,"Mahabharata, The (1989)",4.333333333333333,3,Action|Drama|War,3.136026964694507
397,"Man Who Sleeps, The (Un homme qui dort) (1974)",4.333333333333333,6,Drama,3.13876470791548
398,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.333333333333333,3,Comedy|Fantasy|Romance,3.136026964694507
399,Vertical Features Remake (1978),4.333333333333333,3,Documentary,3.136026964694507
400,"Given Word, The (O Pagador de Promessas) (1962)",4.333333333333333,6,Drama,3.13876470791548
401,Shepard & Dark (2012),4.333333333333333,3,Documentary,3.136026964694507
402,Le créateur (1999),4.333333333333333,3,Comedy,3.136026964694507
403,"Day the Universe Changed, The (1985)",4.333333333333333,3,Documentary,3.136026964694507
404,Schindler's List (1993),4.310175010988133,50054,Drama|War,4.280248428675723
405,Tito and Me (Tito i ja) (1992),4.3,5,Comedy,3.1377263896148815
406,Restless Natives (1985),4.3,5,Adventure|Comedy|Drama,3.1377263896148815
407,Death on the Staircase (Soupçons) (2004),4.285714285714286,21,Crime|Documentary,3.1515141648719744
408,Edvard Munch (1974),4.277777777777778,9,Drama,3.1411097313955207
409,"Godfather: Part II, The (1974)",4.275640557704942,27398,Crime|Drama,4.223664273160017
410,Seven Samurai (Shichinin no samurai) (1954),4.2741796572216,11611,Action|Adventure|Drama,4.158826298427275
411,Rear Window (1954),4.271333600779414,17449,Mystery|Thriller,4.192085273089049
412,"O Auto da Compadecida (Dog's Will, A) (2000)",4.269230769230769,13,Adventure|Comedy,3.144472552528514
413,Band of Brothers (2001),4.263182346109176,4305,Action|Drama|War,4.000188789304065
414,Casablanca (1942),4.258326830670664,24349,Drama|Romance,4.20105473774255
415,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.256934865900383,6525,Drama|Film-Noir|Romance,4.06953892182162
416,Happy End (1967),4.25,4,Comedy,3.1366864860955035
417,American Winter (2013),4.25,2,Documentary|Drama,3.1349841718540596
418,Das Leben ist nichts für Feiglinge (2012),4.25,2,Drama,3.1349841718540596
419,Tumbledown (1988),4.25,4,War,3.1366864860955035
420,Everybody's Woman (La signora di tutti) (1934),4.25,2,Drama,3.1349841718540596
421,Captain Midnight (1942),4.25,2,Action|Adventure|Thriller,3.1349841718540596
422,Demon Lover Diary (1980),4.25,2,Documentary,3.1349841718540596
423,Hot Pepper (1973),4.25,2,Documentary|Musical,3.1349841718540596
424,Beyond the Mind's Eye (1992),4.25,2,Animation|Comedy,3.1349841718540596
425,Bloody Territories (Kôiki bôryoku: ryuuketsu no shima) (1969),4.25,2,Action|Crime,3.1349841718540596
426,What About Dick? (2012),4.25,2,Comedy,3.1349841718540596
427,Fighter in the Wind (2004),4.25,2,Action|Drama,3.1349841718540596
428,Harmagedon (1986),4.25,2,Action|Drama,3.1349841718540596
429,Papa (2005),4.25,2,Comedy|Drama,3.1349841718540596
430,Good Luck. And Take Care of Each Other (2012),4.25,2,Comedy|Drama,3.1349841718540596
431,Which Way Is Up? (1977),4.25,2,Comedy,3.1349841718540596
432,Under African Skies (2012),4.25,2,Documentary,3.1349841718540596
433,April Showers (2009),4.25,2,Drama,3.1349841718540596
434,"Matter of Dignity, A (To teleftaio psema) (1957)",4.25,2,Drama,3.1349841718540596
435,Every Girl Should Be Married (1948),4.25,2,Comedy|Romance,3.1349841718540596
436,Lunopolis (2009),4.25,2,Sci-Fi,3.1349841718540596
437,Season of Monsters (Szörnyek évadja) (1987),4.25,2,Drama,3.1349841718540596
438,"Question of Silence, A (De stilte rond Christine M.) (1982)",4.25,2,Drama,3.1349841718540596
439,Bob Funk (2009),4.25,2,Comedy|Romance,3.1349841718540596
440,Death of a Bureaucrat (La muerte de un burócrata) (1966),4.25,8,Comedy,3.1400755683296118
441,Along the Ridge (Anche libero va bene) (2006),4.25,2,Drama,3.1349841718540596
442,Acts of Worship (2001),4.25,2,Drama,3.1349841718540596
443,20 Seconds of Joy (2007),4.25,2,Documentary,3.1349841718540596
444,Number Two (Numéro deux) (1975),4.25,2,Drama,3.1349841718540596
445,Peas at 5:30 (Erbsen auf halb 6) (2004),4.25,2,Comedy|Drama|Romance,3.1349841718540596
446,Don Q Son of Zorro (1925),4.25,2,Adventure|Romance,3.1349841718540596
447,"Same Love, Same Rain (El mismo amor, la misma lluvia) (1999)",4.25,4,Comedy|Drama|Romance,3.1366864860955035
448,"Eye for an Eye, An (Silmä silmästä) (1999)",4.25,2,Horror,3.1349841718540596
449,Peppermint Soda (Diabolo menthe) (1977),4.25,2,Comedy|Drama,3.1349841718540596
450,Alcina (2000),4.25,2,Drama|Fantasy|Romance,3.1349841718540596
451,Little Girl (La pivellina) (2009),4.25,2,Drama,3.1349841718540596
452,This Ain't California (2012),4.25,4,Documentary,3.1366864860955035
453,"Rendez-vous d'Anna, Les (Meetings of Anna, The) (1978)",4.25,4,Drama,3.1366864860955035
454,McKenna Shoots for the Stars (2012),4.25,2,Children|Drama,3.1349841718540596
455,On the Outs (2004),4.25,4,Drama,3.1366864860955035
456,Feiern (2006),4.25,2,Documentary,3.1349841718540596
457,Ice Age Columbus: Who Were the First Americans? (2005),4.25,2,Documentary,3.1349841718540596
458,Tales of Vesperia: The First Strike (Teiruzu obu vesuperia: The first strike) (2009),4.25,2,Animation,3.1349841718540596
459,Rejs (1970),4.25,2,Comedy,3.1349841718540596
460,The War (2007),4.25,12,Documentary|War,3.1434440795031184
461,K-11 (2012),4.25,2,Crime|Drama,3.1349841718540596
462,Kevin Hart: I'm a Grown Little Man (2009),4.25,2,Comedy,3.1349841718540596
463,Lush Life (1993),4.25,2,Drama|Musical,3.1349841718540596
464,9 Souls (Nain souruzu) (2003),4.25,2,Drama,3.1349841718540596
465,"Like Sunday, Like Rain (2014)",4.25,2,Drama|Romance,3.1349841718540596
466,Ingenious (2009),4.25,2,Comedy|Drama|Romance,3.1349841718540596
467,The Magic Flute (2006),4.25,2,Drama|Musical|Romance,3.1349841718540596
468,Rockers (1978),4.25,6,Comedy|Drama|Musical,3.1383836103545044
469,"Pit, The (1981)",4.25,2,Horror,3.1349841718540596
470,Shouting Fire: Stories from the Edge of Free Speech (2009),4.25,6,Documentary,3.1383836103545044
471,"Bashu, the Little Stranger (Bashu, gharibeye koochak) (1990)",4.25,2,Drama,3.1349841718540596
472,"Stranger in Me, The (Das Fremde in mir) (2008)",4.25,2,Drama,3.1349841718540596
473,"Dark Horse, The (2014)",4.25,2,Drama,3.1349841718540596
474,"Golden Thread, The (Subarnarekha) (1965)",4.25,2,Drama,3.1349841718540596
475,Patterns (1956),4.25,6,Drama,3.1383836103545044
476,Hands Over the City (Le mani sulla città) (1963),4.25,2,Drama,3.1349841718540596
477,Crazy Stone (Fengkuang de shitou) (2006),4.25,2,Comedy|Crime,3.1349841718540596
478,Summer of '62 (Cartouches gauloises) (2007),4.25,2,Drama|War,3.1349841718540596
479,God’s Wedding (As Bodas de Deus) (1999),4.25,2,Comedy,3.1349841718540596
480,"Magic of Méliès, The (magie Méliès, La) (1997)",4.25,6,Documentary,3.1383836103545044
481,A Short History of Decay (2014),4.25,2,Comedy,3.1349841718540596
482,Masti (2004),4.25,4,Comedy,3.1366864860955035
483,Julius Caesar (1979),4.25,2,Drama,3.1349841718540596
484,"Last Truck: Closing of a GM Plant, The (2009)",4.25,2,Documentary,3.1349841718540596
485,"Map For Saturday, A (2007)",4.25,4,Documentary,3.1366864860955035
486,Corn Island (Simindis kundzuli) (2014),4.25,2,Drama,3.1349841718540596
487,"Dead Man and Being Happy, The (El muerto y ser feliz) (2012)",4.25,2,Drama,3.1349841718540596
488,Hum Aapke Hain Koun...! (1994),4.25,6,Comedy|Drama|Musical,3.1383836103545044
489,Dreams on Spec (2007),4.25,4,Documentary,3.1366864860955035
490,Painted Skin (2008),4.25,2,Action|Drama|Thriller,3.1349841718540596
491,Extraordinary Stories (Historias extraordinarias) (2008),4.25,2,Drama|Mystery,3.1349841718540596
492,Morning Patrol (Proini peripolos) (1987),4.25,2,Sci-Fi,3.1349841718540596
493,One Flew Over the Cuckoo's Nest (1975),4.24807897901911,29932,Drama,4.201471262461909
494,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.247286821705426,23220,Comedy|War,4.187966211236447
495,"Third Man, The (1949)",4.246001523229246,6565,Film-Noir|Mystery|Thriller,4.061372036181567
496,City of God (Cidade de Deus) (2002),4.235410064157069,12937,Action|Adventure|Crime|Drama|Thriller,4.134350859845897
497,"Lives of Others, The (Das leben der Anderen) (2006)",4.2347902097902095,5720,Drama|Romance|Thriller,4.0300397518908495
498,North by Northwest (1959),4.233538107122288,15627,Action|Adventure|Mystery|Romance|Thriller,4.148677688347316
499,TT3D: Closer to the Edge (2011),4.233333333333333,15,Documentary,3.145767824969803
500,Paths of Glory (1957),4.2326233183856505,3568,Drama|War,3.938050737953449
501,Fight Club (1999),4.227123123722136,40106,Action|Crime|Drama|Thriller,4.192626757866925
502,Double Indemnity (1944),4.224281931146873,4909,Crime|Drama|Film-Noir,3.995021608493179
503,12 Angry Men (1957),4.224137931034483,12934,Drama,4.1240912427517635
504,Cosmos (1980),4.2206196581196584,936,Documentary,3.587225377691842
505,"Dark Knight, The (2008)",4.220129171151776,20438,Action|Crime|Drama|IMAX,4.154850041242876
506,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.219009123455364,43295,Action|Adventure,4.187216862778526
507,Neverland (2011),4.214285714285714,7,Adventure|Fantasy,3.1390398299962756
508,Yojimbo (1961),4.211716774374825,3559,Action|Adventure,3.922211571795501
509,Frozen Planet (2011),4.209677419354839,31,Documentary,3.15823432818632
510,"Big Sleep, The (1946)",4.207361186471333,5529,Crime|Film-Noir|Mystery,4.002130109258977
511,All About Eve (1950),4.2041027766266055,4826,Drama,3.976037067316553
512,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.203809594534383,13466,Adventure|Animation|Fantasy,4.109163234280065
513,Ilo Ilo (2013),4.2,5,Drama,3.13734500136164
514,The Missing (2014),4.2,5,Crime|Drama|Mystery,3.13734500136164
515,"Last Bolshevik, The (Tombeau d'Alexandre, Le) (1993)",4.2,5,Documentary,3.13734500136164
516,I Have Found It (Kandukondain Kandukondain) (2000),4.2,5,Comedy|Drama|Musical|Romance,3.13734500136164
517,Guest from the Future (Gostya iz buduschego) (1985),4.2,15,Adventure|Drama|Sci-Fi,3.1453893238342996
518,China Blue (2005),4.2,5,Documentary,3.13734500136164
519,Chinatown (1974),4.199673416067929,15310,Crime|Film-Noir|Mystery|Thriller,4.115855759315425
520,Notorious (1946),4.1977899432279,4932,Film-Noir|Romance|Thriller,3.9749213364516045
521,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.19707174832642,24349,Comedy|Romance,4.142917922306962
522,M (1931),4.193171077504726,4232,Crime|Film-Noir|Thriller,3.9432212525794705
523,Star Wars: Episode IV - A New Hope (1977),4.190671901948552,54502,Action|Adventure|Sci-Fi,4.16592709462416
524,To Kill a Mockingbird (1962),4.188943056401923,14769,Drama,4.103176317062838
525,Star Wars: Episode V - The Empire Strikes Back (1980),4.188202061218635,45313,Action|Adventure|Sci-Fi,4.158649033586844
526,Ménilmontant (1926),4.1875,8,Comedy|Drama,3.1396950508258064
527,"Blood of the Beasts (Sang des bêtes, Le) (1949)",4.1875,8,Documentary|Drama,3.1396950508258064
528,"Maltese Falcon, The (1941)",4.187211791831357,12144,Film-Noir|Mystery,4.084874297158745
529,"Matrix, The (1999)",4.187185880702848,51334,Action|Sci-Fi|Thriller,4.161038360501236
530,"Thin Man, The (1934)",4.184187016081,3358,Comedy|Crime,3.889914085931627
531,Goodfellas (1990),4.183632507763387,26406,Crime|Drama,4.134131758688839
532,Touch of Evil (1958),4.183022467147096,4718,Crime|Film-Noir|Thriller,3.9554381302764123
533,Black Mirror (2011),4.18298969072165,582,Drama|Sci-Fi,3.456864034314147
534,Wallace & Gromit: The Wrong Trousers (1993),4.181067767274664,15022,Animation|Children|Comedy|Crime,4.0972598785390195
535,Memento (2000),4.1785467923660615,30443,Mystery|Thriller,4.135549443975719
536,"Silence of the Lambs, The (1991)",4.17705650958151,63299,Crime|Horror|Thriller,4.155956339242862
537,"Princess Bride, The (1987)",4.1767323390413065,32586,Action|Adventure|Comedy|Fantasy|Romance,4.136523642652694
538,Rashomon (Rashômon) (1950),4.176724137931035,3712,Crime|Drama|Mystery,3.9051533074502007
539,Life Is Beautiful (La Vita è bella) (1997),4.175837188808107,18156,Comedy|Drama|Romance|War,4.1058760300475345
540,Pulp Fiction (1994),4.174231169217055,67310,Comedy|Crime|Drama|Thriller,4.154418201247306
541,Monty Python and the Holy Grail (1975),4.174146075581396,33024,Adventure|Comedy|Fantasy,4.134548770660795
542,"Decalogue, The (Dekalog) (1989)",4.174129353233831,402,Crime|Drama|Romance,3.3782548576025233
543,City Lights (1931),4.174122637871192,2593,Comedy|Drama|Romance,3.825483276938987
544,Ran (1985),4.173611111111111,4824,Drama|War,3.951967258855645
545,"Sting, The (1973)",4.173556210639153,14926,Comedy|Crime,4.089857029126731
546,"Philadelphia Story, The (1940)",4.171426401336777,6583,Comedy|Drama|Romance,3.9995638606648636
547,It Happened One Night (1934),4.170052581261951,4184,Comedy|Romance,3.9234169939499286
548,Wallace & Gromit: A Close Shave (1995),4.167315497390872,12073,Animation|Children|Comedy,4.066377105671957
549,"Cure for Love, A (Lekarstwo na milosc) (1966)",4.166666666666667,3,Comedy|Crime|Romance,3.1356449937243007
550,Four Days in July (1985),4.166666666666667,3,Comedy|Drama,3.1356449937243007
551,We Stand Alone Together (2001),4.166666666666667,3,Documentary,3.1356449937243007
552,Buster Keaton: A Hard Act to Follow (1987),4.166666666666667,6,Documentary,3.1380025127935287
553,Courier (1987),4.166666666666667,3,Comedy|Drama|Romance,3.1356449937243007
554,Turning Tide (En solitaire) (2013),4.166666666666667,3,Adventure|Drama,3.1356449937243007
555,Stuck Between Stations (2011),4.166666666666667,3,Comedy|Drama|Romance,3.1356449937243007
556,"Ceremony, The (Gishiki) (1971)",4.166666666666667,3,Comedy|Drama,3.1356449937243007
557,"Movie, A (1958)",4.166666666666667,3,Documentary,3.1356449937243007
558,Laws of Gravity (1992),4.166666666666667,3,Drama,3.1356449937243007
559,Lucky Star (1929),4.166666666666667,3,Drama|Romance,3.1356449937243007
560,Dying at Grace (2003),4.166666666666667,3,Documentary,3.1356449937243007
561,Gett: The Trial of Viviane Amsalem (2014),4.166666666666667,3,Drama,3.1356449937243007
562,"Fiancee, The (Parineeta) (1953)",4.166666666666667,3,Drama,3.1356449937243007
563,"Caine Mutiny Court-Martial, The (1988)",4.166666666666667,3,Drama|War,3.1356449937243007
564,Splinterheads (2009),4.166666666666667,3,Comedy,3.1356449937243007
565,"Pursuit of Happiness, The (1971)",4.166666666666667,3,Drama,3.1356449937243007
566,"Good Men, Good Women (Hao nan hao nu) (1995)",4.166666666666667,6,Drama|Romance,3.1380025127935287
567,"Merchant of Venice, The (1980)",4.166666666666667,3,Comedy|Drama,3.1356449937243007
568,Family Meeting (2007),4.166666666666667,3,Documentary|Musical,3.1356449937243007
569,A Pigeon Sat on a Branch Reflecting on Existence (2014),4.166666666666667,6,Comedy|Drama,3.1380025127935287
570,"Family Game, The (Kazoku gêmu) (1983)",4.166666666666667,3,Comedy|Drama,3.1356449937243007
571,Ossos (1997),4.166666666666667,3,Drama,3.1356449937243007
572,"Geographer Drank His Globe Away, The (Geograf globus propil) (2013)",4.166666666666667,3,Drama,3.1356449937243007
573,"Forsyte Saga, The (1967)",4.166666666666667,3,Drama,3.1356449937243007
574,"Sunday Day in Hell, A (En forårsdag i Helvede) (1976)",4.166666666666667,3,Documentary,3.1356449937243007
575,Off the Charts: The Song-Poem Story (2003),4.166666666666667,3,Documentary,3.1356449937243007
576,"Singing Nun, The (1966)",4.166666666666667,3,Comedy|Drama,3.1356449937243007
577,"New Life, A (La vie nouvelle) (2002)",4.166666666666667,3,Drama,3.1356449937243007
578,"Green Man, The (1956)",4.166666666666667,3,Comedy,3.1356449937243007
579,"Sensation of Sight, The (2006)",4.166666666666667,3,Drama,3.1356449937243007
580,Hiroshima (2005),4.166666666666667,3,Documentary,3.1356449937243007
